fold,epoch,train_loss,train_iou,val_loss,val_iou
5,1,1.1759777159917921,0.014593295759979232,1.0294967605954124,0.08333350213942758
5,2,1.0142032235860825,0.03571437199259543,1.0020408992256438,0.08333350213942758
5,3,0.9676810674724124,0.03188048783688918,0.9611392006987617,0.0761595043519668
5,4,0.9135062511478151,0.21656372626537504,0.9108483684914452,0.1965271925711721
5,5,0.8780628827356157,0.29151568929654176,0.9021336549804324,0.2504735202033987
5,6,0.8656072707403274,0.3184204014378365,0.903200938588097,0.23135433257675783
5,7,0.8570326186361767,0.34601041013321215,0.8924906126090458,0.27465267056234566
5,8,0.8481093961568106,0.365969987367283,0.8895775051344008,0.2912614616678066
5,9,0.8423692474762599,0.37234670744405796,0.8921473615226292,0.24118604990268827
5,10,0.8391728922015145,0.3991672171785733,0.8835066549834751,0.31674770465601254
5,11,0.8351573897259575,0.4004156158351703,0.8794521923576083,0.32790898758371434
5,12,0.8323430409034093,0.40174431354258433,0.8857246254171643,0.2910505467767867
5,13,0.8291126026993706,0.4125403485956061,0.9021275618246624,0.2215552376683347
5,14,0.8243776025516646,0.43098576398274147,0.8787262517781484,0.32649983053596093
5,15,0.8230633191409565,0.43152366684289317,0.8816085621005013,0.3093876334088443
5,16,0.8220982118731454,0.43261246369006645,0.8762266323679969,0.3603370945606846
5,17,0.8207736030930565,0.4328301185422137,0.8884162250019255,0.2792376553378294
5,18,0.8170393352707227,0.4501084804128016,0.8781393418709437,0.33329307132025854
5,19,0.8157818513257163,0.44019623379370154,0.8794486054352352,0.2996545668285385
5,20,0.811198303883984,0.4592803675780341,0.8747309907561257,0.3443099929799864
5,21,0.48208023941233047,0.18026214508664315,0.2969411143234798,0.08333350213942758
5,22,0.3548346155633529,0.07334573215305078,0.22456462497246407,0.38344334930903845
5,23,0.2744412432779514,0.33494381429203657,0.24112267446305072,0.30446560695329244
5,24,0.2466627853168618,0.3973373031910182,0.20328499492080437,0.40157688955990317
5,25,0.2533097334206104,0.3730892641546847,0.21496670506894588,0.3518887483863935
5,26,0.2345565526901434,0.42549318179676465,0.23787629351552045,0.3221816147922337
5,27,0.23375299183563109,0.4280283368854389,0.26190326921641827,0.26234186430328554
5,28,0.23157979201392404,0.4285075118479856,0.23304364497640304,0.43601767108202566
5,29,0.24558001078576558,0.4088073640173958,0.2068809223849149,0.3973159297180132
5,30,0.23304354262848695,0.4266112562007572,0.20711326377377623,0.40834276130674685
5,31,0.2292140593885311,0.42886274216005393,0.2068524183705449,0.39365626379067414
5,32,0.22943084345066123,0.39874902710446025,0.22511955033544273,0.4455010447565756
5,33,0.22409279257768677,0.4350654131353397,0.2222372036915095,0.36484746340162627
5,34,0.21341918586265474,0.4731378637526806,0.18911838701127895,0.4508421464354342
5,35,0.21188241099672658,0.47563148879532546,0.19976864624325008,0.4291217779598735
5,36,0.22084784159614218,0.4385172475150003,0.18982286001777365,0.43043549126170094
5,37,0.20600797987232605,0.48086679830560974,0.18447158724025248,0.4573982987131438
5,38,0.21453790059534922,0.45142065057754427,0.20145716593556462,0.3971818511004437
5,39,0.2113371156466504,0.4650137811195482,0.18837686378641852,0.44159220683860284
5,40,0.2036820240740088,0.4816994926087604,0.20591410797178036,0.3726103160601899
5,41,0.20449568613299302,0.4865685242851926,0.17606478226592853,0.45981865208293177
5,42,0.2215866261561002,0.41572664769766765,0.18263576177525379,0.4644714695813209
5,43,0.26342286137154414,0.32743181818673583,0.303021743361439,0.08333350213942758
5,44,0.28245586789700955,0.27124070906301123,0.18365574793313585,0.47827464091860206
5,45,0.20147516155349357,0.466813323928268,0.19261452759660425,0.4179870620963243
5,46,0.19276942570826838,0.5077846120049909,0.1835232724524325,0.44370055082267246
5,47,0.19935153639831005,0.47889690322726397,0.20869528016607677,0.3613514553483361
5,48,0.20667569886981732,0.4830555655393644,0.19585209873150147,0.41286962628906143
5,49,0.20101107618815842,0.4946379805574683,0.23071952696357453,0.36061301270940044
5,50,0.204472561539816,0.4660893136426943,0.2263092310611336,0.36185078296618006
5,51,0.21530580173823097,0.4481155003023932,0.1933914733762365,0.40682568446843975
5,52,0.19786937223037793,0.4802685019710881,0.20582226508607468,0.42816392367247585
5,53,0.20085059592855117,0.4693278791452477,0.18710932269736769,0.4399502775096545
5,54,0.19478723231170858,0.48747706001544994,0.18903492214823409,0.41934576163688775
5,55,0.18792356886856612,0.5012352356210896,0.2074979100088101,0.42842692518496284
5,56,0.19006772739369246,0.48093210907544687,0.17885843056830622,0.4542452647870526
5,57,0.19105268050473007,0.48790264287659413,0.18330277978176518,0.4408075576488575
5,58,0.19860496991979223,0.4851014768276131,0.18698461342691666,0.48457319292970535
5,59,0.1964625528303995,0.484896340383552,0.19341355273943572,0.4638054830536493
5,60,0.19343543805270677,0.5019903951702981,0.22573391893612488,0.45307640103691615
5,61,0.19511284150094504,0.4825100504056538,0.18732724529469297,0.4433491830997174
