fold,epoch,train_loss,train_iou,val_loss,val_iou
2,1,1.1076575446696508,0.038099865153006215,1.0214269288948603,0.10714290620102783
2,2,1.0140970647335052,0.03571436644543913,1.0075230981622423,0.10714290620102783
2,3,0.9694977885200864,0.07457154320983805,0.9430656248614901,0.1421055818175471
2,4,0.9002085665861765,0.24914109399635415,0.8966947772673198,0.2594173518885028
2,5,0.882053469192414,0.28067157760595607,0.8918820307368324,0.22816985884420277
2,6,0.869656583241054,0.32379980221507365,0.9094089922450838,0.2660895377071265
2,7,0.8613880173081443,0.3573371341784598,0.8993430542094367,0.25585725782907837
2,8,0.8567844599485397,0.35787675735701036,0.8785945780220485,0.3385292361103657
2,9,0.8498388968762898,0.36743079151682523,0.9021805751891363,0.27045174172391934
2,10,0.8450210506007785,0.39274031855873065,0.890452578663826,0.3471824998410121
2,11,0.8422742307186126,0.4113090589063825,0.8715829423495701,0.37874782723222206
2,12,0.839535866677761,0.39928646388763595,0.8799280112697965,0.3571351067157225
2,13,0.8348395700256029,0.3947371055119712,0.8722061209735417,0.3345210191163995
2,14,0.8335272590319316,0.41216423831656296,0.8898415444862275,0.3246962388533253
2,15,0.831016251160985,0.41900070078308554,0.8994371195634207,0.28328064443117296
2,16,0.8275204313652856,0.4172048864387408,0.8731374960570109,0.38086608777189546
2,17,0.8236107680059614,0.4499828664212156,0.8807309042839777,0.30740690211524097
2,18,0.4346242995666606,0.3183939778076029,0.21303370696980328,0.328548892576712
2,19,0.2614475230021136,0.3236463407942219,0.2001859235045101,0.36408168189002293
2,20,0.24461790042530213,0.37608717783827306,0.19031106724980332,0.46852470694453097
2,21,0.23637946329212614,0.3727603722226949,0.24259225436530651,0.24646742452558598
2,22,0.22918744049079362,0.4141387471862594,0.19521595493313812,0.39900339385318934
2,23,0.2174745833190779,0.4501115435741226,0.1803161561976941,0.4396267815048455
2,24,0.22748162212914655,0.4214202238584437,0.19242957802045912,0.40467851514507813
2,25,0.21681785107634607,0.4480717102042758,0.1668451918078409,0.49417978799799006
2,26,0.2217743491576541,0.42423147321867377,0.18124210461974144,0.4810332871268894
2,27,0.22533974158355877,0.3977275423993413,0.19166072599944614,0.4188877413905253
2,28,0.2099090015781777,0.4576761326559452,0.1772206211462617,0.47612893435110726
2,29,0.21043078190026185,0.4352428870493371,0.16996759819864696,0.4801535651172071
2,30,0.2138357038520986,0.4443747186870695,0.20293070270591193,0.383747696027119
2,31,0.20449670685809992,0.4593597976549576,0.19980991261434697,0.44604799342492835
2,32,0.20404744168654793,0.4775635283629448,0.16961080584275937,0.49363668834449065
2,33,0.20132961671444632,0.47498355054911595,0.1757814510104557,0.46991379289543533
2,34,0.20518409451913266,0.45712284887209925,0.1814544216641003,0.4416053946578724
2,35,0.2060091521014415,0.4698944454905942,0.20787178827006192,0.33336748930022064
2,36,0.20254944715471496,0.47068361388606234,0.2611018844569723,0.20418040518639807
2,37,0.20676750474653782,0.4474578829446048,0.17217234127955244,0.4834954563074114
2,38,0.1983926293573209,0.4677233696838899,0.1694933531495432,0.49574168123471757
2,39,0.2013450467737303,0.4751808800169043,0.1976534580989253,0.42804031746088683
2,40,0.19427180358075669,0.47760259449480663,0.1846392450776572,0.44860628220235893
2,41,0.19854379859087723,0.47103043151429347,0.17694588138588838,0.4977112956748671
2,42,0.18986853315007118,0.4924609174413938,0.18051459777745463,0.4703258122591118
2,43,0.1942420910201257,0.479759167515964,0.19994263617055757,0.41406022490667627
2,44,0.19743126790660123,0.4741839710965733,0.16793513344600797,0.48171647219872116
2,45,0.19094877606701283,0.48459784158590186,0.16398015088357387,0.49677394914704687
2,46,0.18978333935762445,0.504708776223325,0.1792968812819925,0.44927802048048693
2,47,0.18936397320635262,0.49432362050310485,0.17052648179898305,0.473898257965815
2,48,0.18758556220591777,0.4802559090575938,0.1769858540723189,0.4692031469111484
2,49,0.2018610020966402,0.4553478876757001,0.1779308500256212,0.43932901310933575
2,50,0.19218255552418884,0.49448141072881285,0.18399374571717567,0.4419212088050034
2,51,0.18573458103152612,0.5016688988732259,0.17474023905760122,0.46859775764472034
2,52,0.17887690666442116,0.5103931098300029,0.17546304126846649,0.4777509435905077
2,53,0.1865700634418144,0.4701130684684876,0.18633208543594396,0.49649417700329446
2,54,0.18691098018371988,0.4942391509773172,0.22394426345514754,0.42344091527403194
2,55,0.18276481203335737,0.4924260477874841,0.17432418384677953,0.46951605336243524
2,56,0.19683258813318041,0.46253279161740446,0.16036527364936082,0.4997654714900487
2,57,0.1825130754327845,0.5107792936707535,0.1994636567708637,0.45485075907456624
2,58,0.18482361104161965,0.49656976356600296,0.16794568978227853,0.48890021154135077
2,59,0.18148236761446154,0.5106555492856765,0.19199973353672595,0.4189697516846512
2,60,0.17743754676720572,0.5107673820275396,0.18379949347027355,0.44233659851038015
2,61,0.1758844420424707,0.5166949625798881,0.19785417820371332,0.4797332931509246
2,62,0.17526984120763484,0.5179390087252099,0.17445023239235438,0.470404899805811
2,63,0.17395916712647747,0.5193680546923218,0.18411195887962267,0.427957666394486
2,64,0.1679227653114746,0.5222950553933086,0.2397635006124065,0.43679981505919796
2,65,0.18412606136740317,0.4974665541407621,0.18269145949965432,0.43213234748337065
2,66,0.17780849693254347,0.5115972975048151,0.16619061176399036,0.4912975254372827
2,67,0.16914957839596484,0.5349411823200892,0.21338600589938106,0.34143172540436645
2,68,0.17503338655057762,0.5209233339104608,0.17784671609600386,0.4699203544004688
2,69,0.1686860544961833,0.5144730084961319,0.17004489109274887,0.48163034948731387
2,70,0.1647175769099877,0.5217588141346,0.18614621149996916,0.467454491688533
2,71,0.17619427418158878,0.513903296063015,0.19332388583903334,0.4405100104943347
2,72,0.16789666208039436,0.53871505336196,0.17312106630942298,0.4677536515007044
2,73,0.16990764743116285,0.521911596877792,0.1857601344042147,0.4218511214144368
2,74,0.1729533106266033,0.4950557195166796,0.23499438791934932,0.28873968536109873
2,75,0.16888936012096348,0.5135855899720025,0.18780845576631172,0.5025857633246261
2,76,0.16364192259941426,0.5460466669230116,0.2183744908376996,0.32173478718041376
